FILE_NAME,FRAME_RATE,ANALOG_VIDEO_FRAME_RATIO,BatAngVel,BatECAPAcc,BatECAPVel,BatSSAcc,BatSSVel,HipRot,HipRotVel,LeadElbowFlex,LeadElbowVel,LeadKneeFlex,LeadKneeVel,RearElbowFlex,RearElbowVel,RearKneeFlex,RearKneeVel,ShouldAbd,TrunkFlex,TrunkLatFlex,TrunkRot,TrunkVel,LeadArmAngVel,LeadHandAngVel,HeadRot,HeadLatFlex,HeadFlex
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 02.c3d",500,0,172.760345458984,30.1177368164062,1.73796832561493,20.6930599212646,1.40575516223907,69.6933517456055,-0.957489013671875,94.4949493408203,-12.2080497741699,28.2543144226074,-6.76242923736572,129.02018737793,-29.850736618042,52.5573844909668,3.85419940948486,65.6325836181641,2.04586386680603,2.48808026313782,191.692031860352,14.3585205078125,41.9167594909668,92.5356369018555,66.3225708007812,4.12883520126343,0.179059058427811
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 03.c3d",500,0,154.492324829102,28.172155380249,1.67953050136566,47.4995574951172,1.32085263729095,72.7803649902344,1.70516967773438,96.8099746704102,-17.3196868896484,29.0525550842285,-8.07450771331787,130.821975708008,-23.4425239562988,52.802433013916,5.58542919158936,69.0500183105469,4.38179969787598,5.36411285400391,191.875915527344,20.9007263183594,49.4220542907715,98.9096221923828,65.9639129638672,2.40213966369629,-0.376032501459122
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 05.c3d",500,0,44.9468536376953,12.3644733428955,0.575436592102051,7.79221868515015,0.480597466230392,70.5876388549805,-1.983642578125,94.0564346313477,-12.9292125701904,36.0584869384766,-3.61906290054321,124.81339263916,-24.8505344390869,56.4555168151855,13.8057737350464,74.6680374145508,7.15725612640381,2.10824537277222,191.807083129883,9.02938842773438,23.9381637573242,56.1478576660156,66.0995101928711,1.28749251365662,-4.09854030609131
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 06.c3d",500,0,15.5774354934692,4.01859188079834,0.242632284760475,106.100593566895,0.166982874274254,71.0767822265625,4.28199768066406,92.7059631347656,-10.0672607421875,33.7288017272949,8.22616004943848,124.247016906738,-15.0603799819946,52.0955276489258,1.67108428478241,66.2854461669922,7.01409530639648,5.9867000579834,192.517929077148,12.1955871582031,26.0078258514404,17.5550270080566,66.4586868286133,0.0530796051025391,-4.60700559616089
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 07.c3d",500,0,109.765159606934,32.9932594299316,1.37685358524323,19.7505855560303,1.09639012813568,70.6376266479492,3.09562683105469,91.5129241943359,-15.2836446762085,32.0149841308594,-3.38995909690857,127.670074462891,-20.1822395324707,54.8957405090332,8.58792114257812,71.0128021240234,6.45872640609741,4.43480968475342,191.555572509766,13.8816833496094,49.7362518310547,82.7506408691406,66.3069229125977,0.661280632019043,-2.33454585075378
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 08.c3d",500,0,124.677108764648,11.2680683135986,1.47089314460754,11.4829301834106,1.15706896781921,73.6057510375977,-0.0553131103515625,92.1784362792969,-18.1664886474609,30.5687808990479,-17.2399406433105,128.005676269531,-19.7148704528809,53.9369201660156,0.884886741638184,70.4149475097656,3.79544734954834,6.59072732925415,191.683319091797,4.25338745117188,65.9514923095703,93.7084884643555,65.794075012207,4.42331838607788,-1.45457553863525
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 09.c3d",500,0,42.0379905700684,16.5452270507812,0.511338293552399,11.4834909439087,0.470009237527847,69.0893249511719,1.31034851074219,92.5517349243164,-10.2694654464722,29.6976833343506,-14.2892513275146,125.871276855469,-17.0951690673828,53.2445640563965,2.50118780136108,61.5398445129395,4.54490756988525,2.59014391899109,190.894638061523,9.58633422851562,34.494213104248,45.8583183288574,67.117790222168,7.20572280883789,-0.851529777050018
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 10.c3d",500,0,30.8429756164551,16.4393634796143,0.365041941404343,3.83453559875488,0.30062872171402,69.8101959228516,2.24113464355469,93.941520690918,-1.80123627185822,30.3375015258789,1.56223106384277,126.592178344727,-10.0448360443115,55.0218391418457,-0.972905993461609,70.0195236206055,7.36755180358887,1.77212834358215,191.718978881836,7.33566284179688,18.4537181854248,38.853328704834,67.479866027832,4.67031097412109,-2.90923571586609
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 11.c3d",500,0,33.2739334106445,14.8762483596802,0.465499013662338,11.6958894729614,0.396273821592331,70.2878265380859,3.143310546875,92.3390731811523,-9.69920539855957,36.0663452148438,-14.5275859832764,125.208847045898,-13.5645637512207,55.0426826477051,-1.80824947357178,68.7987594604492,7.44605112075806,2.76890325546265,192.07633972168,10.0555419921875,33.4474716186523,31.7989311218262,66.5266189575195,4.01609230041504,-3.42745614051819
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 01.c3d",500,0,52.3208198547363,2.88244080543518,0.543973565101624,9.7047700881958,0.417459696531296,75.1636581420898,-13.3571624755859,89.8109664916992,2.35760116577148,8.22874069213867,-6.17238855361938,122.973022460938,-7.67932987213135,38.6664543151855,-6.61069583892822,61.2240753173828,7.99666023254395,5.91120433807373,202.39176940918,3.73077392578125,35.4353065490723,39.7550621032715,66.2211685180664,10.9601173400879,-2.19178152084351
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 02.c3d",500,0,139.69677734375,14.5810699462891,1.58156180381775,18.129768371582,1.26703298091888,79.2401885986328,-9.83810424804688,93.5710067749023,-27.1427268981934,20.1293716430664,-31.1371955871582,125.689865112305,-34.1303100585938,50.2610816955566,-3.14364719390869,68.9716262817383,3.72593235969543,8.9048490524292,203.625793457031,2.37274169921875,72.1837387084961,114.844352722168,65.5219650268555,7.58690547943115,0.931656777858734
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 03.c3d",500,0,194.227340698242,121.513542175293,2.41269731521606,115.222793579102,1.95819127559662,76.0239639282227,-6.51168823242188,89.8257675170898,-40.0274887084961,25.5119438171387,-20.6928558349609,124.360778808594,-20.1733226776123,51.4251747131348,-9.42502975463867,63.3170013427734,2.07788419723511,6.95427942276001,201.243209838867,14.8696899414062,77.2880096435547,140.80029296875,66.2339859008789,7.61560487747192,1.2851949930191
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 04.c3d",500,0,69.5810317993164,96.1108245849609,0.796158909797668,23.9211406707764,0.706750214099884,75.8744506835938,-1.70516967773438,88.7991409301758,-1.68714308738708,19.4188117980957,-21.3780403137207,120.925956726074,-10.4831619262695,51.3407211303711,-3.98909759521484,66.5121154785156,3.84912943840027,8.56763648986816,202.183471679688,11.8942260742188,67.3638076782227,64.8296051025391,67.3963012695312,9.68102741241455,0.309130817651749
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 05.c3d",500,0,32.3195343017578,15.5289535522461,0.278926730155945,18.7052631378174,0.272871524095535,76.2502212524414,-4.74739074707031,86.9850997924805,-6.19626235961914,22.9093532562256,-17.5971450805664,118.922981262207,1.65836906433105,48.7604560852051,-2.34766221046448,64.6063461303711,3.18639326095581,5.80476522445679,202.081237792969,-2.04849243164062,21.130407333374,20.4851875305176,66.2104263305664,9.09378623962402,-0.193007215857506
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 06.c3d",500,0,199.171203613281,43.7319488525391,2.29365992546082,19.4144916534424,1.82620871067047,74.5724411010742,-4.1961669921875,93.0502700805664,-27.1974964141846,28.3786334991455,-9.36670875549316,126.54776763916,-26.2300987243652,49.0247039794922,-1.15011405944824,62.2676620483398,0.795210659503937,6.40699625015259,197.895935058594,15.8920288085938,78.6517868041992,170.072158813477,63.5810394287109,7.9246072769165,3.88705444335938
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 07.c3d",500,0,122.802795410156,78.0993576049805,1.40900707244873,39.7018852233887,1.17687094211578,75.0387496948242,-9.4146728515625,88.5708236694336,-33.7936248779297,24.6231899261475,-19.5163402557373,119.85669708252,-54.5125579833984,53.391773223877,2.89943361282349,68.5077819824219,3.01148986816406,7.28560209274292,201.710601806641,-0.125885009765625,77.4623260498047,95.6825332641602,66.5821762084961,7.3586893081665,1.93017196655273
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 08.c3d",500,0,142.826934814453,33.9418640136719,1.78941249847412,45.1696243286133,1.45493912696838,73.6596221923828,-11.1083984375,89.4180068969727,-21.7949447631836,22.1048793792725,-17.5267524719238,124.457206726074,-34.6978569030762,50.6321754455566,-2.11737823486328,68.44775390625,5.54220342636108,6.87297534942627,197.115005493164,-0.972747802734375,65.2742004394531,115.883766174316,65.618408203125,7.05123090744019,1.14322590827942
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 09.c3d",500,0,199.893676757812,20.9202785491943,2.31554222106934,20.1231002807617,1.80014228820801,75.2823181152344,4.04548645019531,94.0672607421875,-28.0155582427979,27.2414817810059,-12.1124715805054,129.868041992188,-17.4223861694336,51.0282745361328,3.44429779052734,68.6099395751953,2.2482385635376,5.35710859298706,195.627899169922,20.1339721679688,64.3495712280273,177.935485839844,64.2604217529297,6.67382287979126,2.3241879940033
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 10.c3d",500,0,151.442047119141,57.5490684509277,1.85304296016693,35.6311836242676,1.49005305767059,72.0671463012695,-5.16510009765625,90.5952529907227,-20.7841415405273,24.1491050720215,-16.9861526489258,125.809791564941,-26.0394859313965,50.8962936401367,0.0113773345947266,70.4647827148438,1.98518705368042,6.97830820083618,195.298919677734,19.4778442382812,72.0154724121094,94.5656051635742,64.697151184082,7.22214460372925,1.86019420623779
